A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_CDS_PINID!PIN_TERMINATION!PIN_TERM_IDENT!PIN_NET_SHORT!PIN_XNET_PINS!
J!E:/Projects/PCB/FSCV Board/PCB Editor/FSCV_V5.brd!Fri Sep  8 12:33:09 2023!0.0000!0.0000!800.0000!431.8000!0.0001!millimeters!FSCV BOARD!53.937008 mil!4!UP TO DATE!
S!!U48!11!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!!U48!10!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL7_1!U48!9!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL7_0!U48!8!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL6_1!U48!7!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!COND_EN_D_SEL!U48!34!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL15!U48!33!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!IREF_TEST_56_SEL!U48!32!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!IREF_EN_56_SEL!U48!31!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!CH_EN_5_SEL!U48!30!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!IREF_EN_D_SEL!U48!29!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!COND_EN_2_SEL!U48!48!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!COND_EN_1_SEL!U48!47!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!HP_BYPASS_EN_1_SEL!U48!46!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!CH_EN_1_SEL!U48!45!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL16_1!U48!44!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!HP_BYPASS_EN_D_SEL!U48!43!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL6_0!U48!6!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!COND_EN_5_SEL!U48!5!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!HP_BYPASS_EN_5_SEL!U48!4!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL10!U48!3!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL5_1!U48!2!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL5_0!U48!1!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL1_1!U48!20!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SEL1_0!U48!19!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!RST!U48!16!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!TEST!U48!17!@\fscv board\.schematic1(sch_1):ins376713@parts.\msp430fr4132ig56.normal\(sch_1)!MSP430FR4132IG56_DGG56_TEX_MSP430FR4132IG56!!!F8!!!!!!
S!SENSOR_2!J16!1!@\fscv board\.schematic1(sch_1):ins368195@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F72!!!!!!
S!GND!J16!2!@\fscv board\.schematic1(sch_1):ins368195@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F72!!!!!!
S!GND!J16!3!@\fscv board\.schematic1(sch_1):ins368195@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F72!!!!!!
S!GND!J16!4!@\fscv board\.schematic1(sch_1):ins368195@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F72!!!!!!
S!GND!J16!5!@\fscv board\.schematic1(sch_1):ins368195@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F72!!!!!!
S!SENSOR_5!J17!1!@\fscv board\.schematic1(sch_1):ins368268@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F71!!!!!!
S!GND!J17!2!@\fscv board\.schematic1(sch_1):ins368268@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F71!!!!!!
S!GND!J17!3!@\fscv board\.schematic1(sch_1):ins368268@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F71!!!!!!
S!GND!J17!4!@\fscv board\.schematic1(sch_1):ins368268@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F71!!!!!!
S!GND!J17!5!@\fscv board\.schematic1(sch_1):ins368268@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F71!!!!!!
S!CH_OUTPUT_2!J18!1!@\fscv board\.schematic1(sch_1):ins368340@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F70!!!!!!
S!GND!J18!2!@\fscv board\.schematic1(sch_1):ins368340@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F70!!!!!!
S!GND!J18!3!@\fscv board\.schematic1(sch_1):ins368340@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F70!!!!!!
S!GND!J18!4!@\fscv board\.schematic1(sch_1):ins368340@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F70!!!!!!
S!GND!J18!5!@\fscv board\.schematic1(sch_1):ins368340@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F70!!!!!!
S!CH_OUTPUT_5!J19!1!@\fscv board\.schematic1(sch_1):ins368412@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F69!!!!!!
S!GND!J19!2!@\fscv board\.schematic1(sch_1):ins368412@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F69!!!!!!
S!GND!J19!3!@\fscv board\.schematic1(sch_1):ins368412@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F69!!!!!!
S!GND!J19!4!@\fscv board\.schematic1(sch_1):ins368412@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F69!!!!!!
S!GND!J19!5!@\fscv board\.schematic1(sch_1):ins368412@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F69!!!!!!
S!SENSOR_D!J20!1!@\fscv board\.schematic1(sch_1):ins368518@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F68!!!!!!
S!GND!J20!2!@\fscv board\.schematic1(sch_1):ins368518@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F68!!!!!!
S!GND!J20!3!@\fscv board\.schematic1(sch_1):ins368518@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F68!!!!!!
S!GND!J20!4!@\fscv board\.schematic1(sch_1):ins368518@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F68!!!!!!
S!GND!J20!5!@\fscv board\.schematic1(sch_1):ins368518@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F68!!!!!!
S!CH_OUTPUT_D!J21!1!@\fscv board\.schematic1(sch_1):ins368540@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F67!!!!!!
S!GND!J21!2!@\fscv board\.schematic1(sch_1):ins368540@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F67!!!!!!
S!GND!J21!3!@\fscv board\.schematic1(sch_1):ins368540@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F67!!!!!!
S!GND!J21!4!@\fscv board\.schematic1(sch_1):ins368540@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F67!!!!!!
S!GND!J21!5!@\fscv board\.schematic1(sch_1):ins368540@parts.\sma-j-p-x-st-th1.normal\(chips)!SMA-J-P-X-ST-TH1_SAMTEC_SMA-J-P-X-ST-TH1_SMA-J-P-X-ST-TH1!!!F67!!!!!!
S!5V_UNREGULATED!U3!5!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!GND!U3!9!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!GND!U3!4!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!3.3V!U3!3!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!N27284!U3!6!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!5V_UNREGULATED!U3!7!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!5V_UNREGULATED!U3!8!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!3.3V!U3!1!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!3.3V!U3!2!@\fscv board\.schematic1(sch_1):ins27134@parts.\volt_reg_adp7118ardz-3.3.normal\(chips)!VOLT_REG_ADP7118ARDZ-3.3_RD-8-1_ADI_ADP7118ARDZ-3.3!!!F13!!!!!!
S!VRPS_12!U36!3!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!N66840!U36!2!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!!U36!5!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!!U36!8!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!!U36!1!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!T_VRPS_12_INT!U36!6!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!+5V!U36!7!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!-5V!U36!4!@\fscv board\.schematic1(sch_1):ins66736@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F12!!!!!!
S!VRPS_56!U40!3!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
S!N67476!U40!2!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
S!!U40!5!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
S!!U40!8!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
S!!U40!1!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
S!T_VRPS_56_INT!U40!6!@\fscv board\.schematic1(sch_1):ins67372@parts.\ada4610-1arjz-r2.normal\(sch_1)!ADA4610-1ARJZ-R2_R_8_ADI_ADA4610-1!!!F11!!!!!!
